CustomerId,Relationship_Strength_Index,Retention_Strength_Score,Retention_Strength_Tier,Engagement_Status,Product_Depth_Segment,Customer_Risk_Segment,NumOfProducts,Balance,Exited,Churn_Status,Bubble_Size
15770516,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,193213.02,0,Retained Customer,14
15762110,75,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15612109,110,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,122334.26,0,Retained Customer,14
15700383,105,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,115651.6,0,Retained Customer,14
15654654,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,115182.84,0,Retained Customer,14
15672499,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,134692.4,0,Retained Customer,14
15614687,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,148770.61,0,Retained Customer,14
15786789,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15619016,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,109019.65,0,Retained Customer,14
15696900,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,145541.56,0,Retained Customer,14
15632324,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15688619,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,105266.32,0,Retained Customer,14
15713604,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,166776.6,0,Retained Customer,14
15754849,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,109421.13,0,Retained Customer,14
15813451,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,134796.87,0,Retained Customer,14
15643361,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,139959.55,0,Retained Customer,14
15697214,80,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15711015,80,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15793346,80,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15578211,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15629128,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,132193.94,0,Retained Customer,14
15778884,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,154763.21,0,Retained Customer,14
15604146,105,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,103653.51,0,Retained Customer,14
15674671,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,128410.71,0,Retained Customer,14
15616240,80,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15656901,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15684358,80,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15760774,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,146329.57,0,Retained Customer,14
15644686,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,53299.96,0,Retained Customer,14
15641582,110,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,123180.01,0,Retained Customer,14
15814237,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,128770.88,0,Retained Customer,14
15598510,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,105907.42,0,Retained Customer,14
15750649,80,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15643679,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,70233.74,0,Retained Customer,14
15798885,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,138227.19,0,Retained Customer,14
15789484,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,169831.46,0,Retained Customer,14
15619537,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,142200.19,0,Retained Customer,14
15810563,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15618203,105,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,116197.65,0,Retained Customer,14
15670859,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,93148.74,0,Retained Customer,14
15720713,90,96.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15812324,75,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15801277,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,112212.14,0,Retained Customer,14
15569503,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15566380,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,66948.67,0,Retained Customer,14
15647301,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,143734.01,0,Retained Customer,14
15590344,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,151691.44,0,Retained Customer,14
15680843,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15716134,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,190008.32,0,Retained Customer,14
15740900,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15806455,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15790442,75,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15811415,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,134066.1,0,Retained Customer,14
15718572,110,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,138456.03,0,Retained Customer,14
15691457,75,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15634949,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,161434.36,0,Retained Customer,14
15672826,110,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,112536.57,0,Retained Customer,14
15585748,110,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,135337.49,0,Retained Customer,14
15748639,105,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,110053.62,0,Retained Customer,14
15639252,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,129548.5,0,Retained Customer,14
15577657,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15602124,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15747649,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,126606.63,0,Retained Customer,14
15588839,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,180307.73,0,Retained Customer,14
15605622,80,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15656592,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,169023.33,0,Retained Customer,14
15764491,110,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,159693.9,0,Retained Customer,14
15626233,80,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15800482,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15613337,75,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15697789,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,122717.53,0,Retained Customer,14
15809906,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,148853.29,0,Retained Customer,14
15770159,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,172812.72,0,Retained Customer,14
15808334,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,93124.04,0,Retained Customer,14
15593897,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,160599.06,0,Retained Customer,14
15745826,80,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15802483,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,146178.13,0,Retained Customer,14
15703923,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,190409.34,0,Retained Customer,14
15582149,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,129668.43,0,Retained Customer,14
15607748,105,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,108432.88,0,Retained Customer,14
15611756,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,124192.28,0,Retained Customer,14
15735078,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,139687.66,0,Retained Customer,14
15667216,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,73194.52,0,Retained Customer,14
15814940,90,96.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15663808,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,152614.51,0,Retained Customer,14
15806210,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,115654.47,0,Retained Customer,14
15615020,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,150463.11,0,Retained Customer,14
15589948,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,135936.1,0,Retained Customer,14
15617617,85,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15741745,105,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,120911.75,0,Retained Customer,14
15638231,75,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15697678,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,92340.69,0,Retained Customer,14
15717736,110,94.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,110031.09,0,Retained Customer,14
15747345,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,118064.93,0,Retained Customer,14
15577700,110,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,185063.7,0,Retained Customer,14
15589257,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,103465.02,0,Retained Customer,14
15800412,110,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,146780.52,0,Retained Customer,14
15600992,75,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15811343,75,100.0,Very Strong Retention,Active Member,High Product Load,At-Risk Premium,3,161591.11,0,Retained Customer,21
15796721,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,145018.49,0,Retained Customer,14
15779052,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,157780.84,0,Retained Customer,14
15653222,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,131938.92,0,Retained Customer,14
15570629,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,138089.97,0,Retained Customer,14
15665766,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,133191.19,0,Retained Customer,14
15794236,110,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,111812.52,0,Retained Customer,14
15721383,90,96.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15661591,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,130969.77,0,Retained Customer,14
15769356,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,116022.53,0,Retained Customer,14
15711316,75,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15795166,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,153572.31,0,Retained Customer,14
15648461,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,138162.41,0,Retained Customer,14
15718280,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,139822.11,0,Retained Customer,14
15748986,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,166685.92,0,Retained Customer,14
15666043,100,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,156297.58,0,Retained Customer,14
15742126,105,100.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,132767.66,0,Retained Customer,14
15811290,95,98.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,129974.79,0,Retained Customer,14
15649744,100,90.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,123981.31,0,Retained Customer,14
15720354,80,92.0,Very Strong Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
